show_id,title,type,content_type_category,primary_genre,genre_count,is_multi_genre,primary_country,country_count,production_region,is_international_production,release_year,release_decade,release_decade_label,release_era,date_added,year_added,month_added,quarter_added,content_age_years,content_age_category,freshness_score,duration,duration_value,duration_type,movie_duration_category,tv_season_category,rating,rating_category,target_audience,genre_saturation_level,genre_opportunity_score,market_classification,competition_index,investment_risk_score,investment_risk_level,performance_indicator,investment_priority_score,investment_recommendation,content_strategy,investment_year,director,has_director,cast,has_cast,description,description_length,title_length,listed_in,country
s1272,The Last Bastion,TV Show,Series Content,International TV Shows,3,1,Unknown,0,Unknown,0,2018,2010,2010s,Peak Streaming (2015-19),2021-02-25,2021.0,2.0,1.0,8,Established (5-10 yrs),92,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Unknown,4.0,4.0,Low Risk,67,2.34,Cautious Investment,Maintain Position,Year 3 - Optimize,,0,"Giovanni Arce, Mayella Lloclla, Rodrigo Palacios, Priscila Espinoza, Mayra Nájar, Sergio Galliani, Laly Goyzueta, Diego Lombardi",1,"The Robles family, born and raised in the Americas, experiences the highs and lows of the revolutionary drive to Peru's independence.",133,16,"International TV Shows, Spanish-Language TV Shows, TV Dramas",
s1273,Age of Samurai: Battle for Japan,TV Show,Series Content,Docuseries,2,1,United States,1,North America,0,2021,2020,2020s,Modern Era (2020+),2021-02-24,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-MA,Mature,Adults Only,Moderate (2-5%),3,Dominant Market (500+),4.0,4.5,Very Low Risk,77,3.59,Moderate Investment,Maintain Position,Year 2 - Scale,,0,"Masayoshi Haneda, Masami Kosaka, Hideaki Ito, Hayate, Wilfred Lee, Philippe Koo",1,Dynamic reenactments and expert commentaries bring to life the tumultuous history and power struggles of a warring 16th-century feudal Japan.,141,32,"Docuseries, International TV Shows",United States
s1274,"Blue, Painful, Fragile",Movie,Film Content,International Movies,2,1,Japan,1,Asia,0,2020,2020,2020s,Modern Era (2020+),2021-02-24,2021.0,2.0,1.0,6,Established (5-10 yrs),94,119 min,119.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Major Market (100-500),4.5,4.0,Low Risk,82,2.52,Cautious Investment,Maintain Position,Year 3 - Optimize,Shunsuke Kariyama,1,"Ryo Yoshizawa, Hana Sugisaki, Amane Okayama, Honoka Matsumoto, Hiroya Shimizu, Nana Mori, Mizuki Kayashima, Ken Mitsuishi, Tasuku Emoto",1,"Kaede and Hisano form a club to change the world. When Hisano vanishes, Kaede throws himself into bringing the club back to its idealistic roots.",145,22,"International Movies, Thrillers",Japan
s1275,Canine Intervention,TV Show,Series Content,Reality TV,1,0,United States,1,North America,0,2021,2020,2020s,Modern Era (2020+),2021-02-24,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-PG,Parental Guidance,Family,Moderate (2-5%),3,Dominant Market (500+),4.0,4.5,Very Low Risk,62,3.4,Moderate Investment,Maintain Position,Year 2 - Scale,,0,Jas Leverette,1,"No dog, no breed, no behavior is unfixable for Cali K9's Jas Leverette. Follow the Oakland dog trainer as he works with a range of canines and owners.",150,19,Reality TV,United States
s1276,Ginny & Georgia,TV Show,Series Content,Romantic TV Shows,3,1,United States,1,North America,0,2021,2020,2020s,Modern Era (2020+),2021-02-24,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-14,Teens,Teens & Adults,Moderate (2-5%),3,Dominant Market (500+),4.0,4.5,Very Low Risk,71,3.51,Moderate Investment,Maintain Position,Year 2 - Scale,,0,"Brianne Howey, Antonia Gentry, Diesel La Torraca, Jennifer Robertson, Felix Mallard, Sara Waisglass, Scott Porter, Raymond Ablack",1,"Free-spirited Georgia and her two kids, Ginny and Austin, move north in search of a fresh start but find that the road to new beginnings can be bumpy.",150,15,"Romantic TV Shows, TV Comedies, TV Dramas",United States
s1277,M8 - When Death Rescues Life,Movie,Film Content,Dramas,2,1,Unknown,0,Unknown,0,2019,2010,2010s,Peak Streaming (2015-19),2021-02-24,2021.0,2.0,1.0,7,Established (5-10 yrs),93,84 min,84.0,min,Standard (60-90 min),N/A - Movie,TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Unknown,4.0,4.0,Low Risk,68,2.35,Cautious Investment,Maintain Position,Year 3 - Optimize,Jeferson De,1,"Juan Paiva, Mariana Nunes, Giulia Gayoso, Bruno Peixoto, Fábio Beltrão, Zezé Motta, Malu Valle, Dhu Moraes, Henri Pagnoncelli, Pietro Mario, Alan Rocha, Higor Campagnaro, Aliton Graça",1,"When Maurício becomes a student at a top medical school, he becomes obsessed with a mystery linked to the dead bodies used for dissection.",138,28,"Dramas, International Movies",
s1278,Two Sentence Horror Stories,TV Show,Series Content,TV Horror,2,1,United States,1,North America,0,2021,2020,2020s,Modern Era (2020+),2021-02-24,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,2 Seasons,2.0,Season,N/A - TV Show,Short Run (2-3 seasons),TV-14,Teens,Teens & Adults,Niche (<1%),5,Dominant Market (500+),3.0,4.0,Low Risk,84,4.55,Strong Investment,Maintain Position,Year 1 - Immediate,,0,"Nicole Kang, Jim Parrack, Tara Pacheco, Christopher Shyer, Kimberley Wong, Wai Ching Ho, Greta Quispe, Zaria Degenhardt, Uly Schlesinger, Kate Jennings Grant, Aleyse Shannon, Guillermo Arribas, Jaiden Smith, Pepper Binkley, Mikelle Wright-Matos, Melinda Mo",1,This anthology series of terror features diverse characters facing primal fears in spine-chilling situations that stretch past daily routine.,141,27,"TV Horror, Teen TV Shows",United States
s1279,Brian Regan: On the Rocks,Movie,Film Content,Stand-Up Comedy,1,0,United States,1,North America,0,2021,2020,2020s,Modern Era (2020+),2021-02-23,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,58 min,58.0,min,Short (<60 min),N/A - Movie,TV-G,General,Kids & Family,Moderate (2-5%),3,Dominant Market (500+),4.0,4.5,Very Low Risk,76,3.58,Moderate Investment,Maintain Position,Year 2 - Scale,Troy Miller,1,Brian Regan,1,"Brian Regan tackles the big issues weighing on him, including aging, time, obsessive behavior, backpacks on airplanes, ungrateful horses and raisins.",149,25,Stand-Up Comedy,United States
s1280,Made You Look: A True Story About Fake Art,Movie,Film Content,Documentaries,2,1,Canada,1,North America,0,2020,2020,2020s,Modern Era (2020+),2021-02-23,2021.0,2.0,1.0,6,Established (5-10 yrs),94,90 min,90.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Major Market (100-500),4.0,5.0,Very Low Risk,76,3.2,Moderate Investment,Maintain Position,Year 2 - Scale,Barry Avrich,1,,0,"A woman walks into a New York gallery with a cache of unknown masterworks. Thus begins a story of art world greed, willfulness and a high-stakes con.",149,42,"Documentaries, International Movies",Canada
s1281,Pelé,Movie,Film Content,Documentaries,3,1,United Kingdom,1,Europe,0,2021,2020,2020s,Modern Era (2020+),2021-02-23,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,109 min,109.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Dominant Market (500+),4.5,4.5,Very Low Risk,90,3.25,Moderate Investment,Maintain Position,Year 2 - Scale,"David Tryhorn, Ben Nicholas",1,,0,"Against the backdrop of a turbulent era in Brazil, this documentary captures Pelé’s extraordinary path from breakthrough talent to national hero.",145,4,"Documentaries, International Movies, Sports Movies",United Kingdom
s1282,Red,Movie,Film Content,Dramas,2,1,India,1,Asia,0,2021,2020,2020s,Modern Era (2020+),2021-02-23,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,143 min,143.0,min,Long (120-150 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,86,2.45,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Tirumala Kishore,1,"Ram Pothineni, Nivetha Pethuraj, Malvika Sharma, Amritha Aiyer, Sampath Raj",1,"A murder investigation leads police to a photo of a suspect, but when two men are found with faces that match the picture, the case gets doubly tricky.",151,3,"Dramas, International Movies",India
s1283,Zindagi in Short,TV Show,Series Content,International TV Shows,2,1,India,1,Asia,0,2020,2020,2020s,Modern Era (2020+),2021-02-22,2021.0,2.0,1.0,6,Established (5-10 yrs),94,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,79,2.36,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,,0,,0,"Complicated marriages, digital romances, domestic dilemmas and schoolyard bullies get the spotlight in these seven, slice-of-life short films.",142,16,"International TV Shows, TV Dramas",India
s1284,The Conjuring,Movie,Film Content,Horror Movies,2,1,United States,1,North America,0,2013,2010,2010s,Early Streaming (2010-14),2021-02-21,2021.0,2.0,1.0,13,Mature (10-20 yrs),87,112 min,112.0,min,Feature (90-120 min),N/A - Movie,R,Mature,Adults Only,Moderate (2-5%),3,Dominant Market (500+),4.0,4.0,Low Risk,59,3.24,Moderate Investment,Maintain Position,Year 2 - Scale,James Wan,1,"Vera Farmiga, Patrick Wilson, Lili Taylor, Ron Livingston, Shanley Caswell, Hayley McFarland, Joey King, Mackenzie Foy, Kyla Deaver, Shannon Kook",1,"When a family starts experiencing supernatural terrors after moving into a Rhode Island farmhouse, they seek the help of a pair of noted demonologists.",151,13,"Horror Movies, Thrillers",United States
s1285,The Conjuring 2,Movie,Film Content,Horror Movies,1,0,Canada,3,North America,1,2016,2010,2010s,Peak Streaming (2015-19),2021-02-21,2021.0,2.0,1.0,10,Established (5-10 yrs),90,134 min,134.0,min,Long (120-150 min),N/A - Movie,R,Mature,Adults Only,Moderate (2-5%),3,Major Market (100-500),3.5,5.0,Very Low Risk,56,3.45,Moderate Investment,Maintain Position,Year 2 - Scale,James Wan,1,"Patrick Wilson, Vera Farmiga, Madison Wolfe, Frances O'Connor, Lauren Esposito, Benjamin Haigh, Patrick McAuley, Simon McBurney, Maria Doyle Kennedy, Simon Delaney, Franka Potente",1,"After her daughter unwittingly releases a malevolent spirit in their house in London, a woman enlists the Warrens' help to confront the evil presence.",150,15,Horror Movies,"Canada, United States, United Kingdom"
s1286,Vincenzo,TV Show,Series Content,International TV Shows,3,1,South Korea,1,Asia,0,2021,2020,2020s,Modern Era (2020+),2021-02-21,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Major Market (100-500),4.5,4.0,Low Risk,94,2.67,Cautious Investment,Maintain Position,Year 3 - Optimize,,0,"Song Joong-ki, Jeon Yeo-been, Ok Taec-yeon, Yoo Jae-myung, Kim Yeo-jin, Kwak Dong-yeon, Cho Han-cheul",1,"During a visit to his motherland, a Korean-Italian mafia lawyer gives an unrivaled conglomerate a taste of its own medicine with a side of justice.",147,8,"International TV Shows, TV Comedies, TV Dramas",South Korea
s1287,Classmates Minus,Movie,Film Content,Comedies,3,1,Taiwan,1,Asia,0,2020,2020,2020s,Modern Era (2020+),2021-02-20,2021.0,2.0,1.0,6,Established (5-10 yrs),94,123 min,123.0,min,Long (120-150 min),N/A - Movie,TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Growing Market (50-100),4.0,4.0,Low Risk,59,2.24,Cautious Investment,Maintain Position,Year 3 - Optimize,Huang Hsin-Yao,1,"Shih Ming-shuai, Cheng Jen-shuo, Nadow Lin, Liu Kuan-ting, Chen Yi-wen, Lotus Wang, Ada Pan, Hung Shiao-ling, Jacqueline Zhu, Evelyn Zheng Yu-tong",1,"Four school buddies — a director, a temp worker, an insurance salesman and a paper craftsman — grapple with unfulfilled dreams amid middle age ennui.",149,16,"Comedies, Dramas, Independent Movies",Taiwan
s1288,Fate: The Winx Saga - The Afterparty,Movie,Film Content,Comedies,2,1,United Kingdom,1,Europe,0,2021,2020,2020s,Modern Era (2020+),2021-02-20,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,36 min,36.0,min,Short (<60 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,75,2.31,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,,0,"David Spade, London Hughes, Fortune Feimster, Abigail Cowen, Hannah Van Der Westhuysen, Precious Mustapha, Eliot Salt, Elisha Applebaum",1,"Stars of the fiery hit discuss the show's magic, play trivia and chow down on hot wings. Then, Taylor Tomlinson shares how she would use fairy powers.",150,36,"Comedies, Dramas",United Kingdom
s1289,Operation Finale,Movie,Film Content,Dramas,2,1,United States,1,North America,0,2018,2010,2010s,Peak Streaming (2015-19),2021-02-20,2021.0,2.0,1.0,8,Established (5-10 yrs),92,123 min,123.0,min,Long (120-150 min),N/A - Movie,PG-13,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,81,2.39,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Chris Weitz,1,"Oscar Isaac, Ben Kingsley, Lior Raz, Mélanie Laurent, Nick Kroll, Joe Alwyn, Haley Lu Richardson, Michael Aronov, Peter Strauss, Ohad Knoller, Torben Liebrecht, Greta Scacchi, Pepe Rapazote",1,"In 1960, Israeli spies undertake a daring mission to capture notorious Nazi war criminal Adolf Eichmann and bring him to justice. Based on real events.",151,16,"Dramas, Thrillers",United States
s1290,Wave of Cinema: Surat dari Timur,Movie,Film Content,Documentaries,3,1,Unknown,0,Unknown,0,2020,2020,2020s,Modern Era (2020+),2021-02-20,2021.0,2.0,1.0,6,Established (5-10 yrs),94,58 min,58.0,min,Short (<60 min),N/A - Movie,TV-G,General,Kids & Family,Saturated (5-10%),2,Unknown,3.5,5.0,Very Low Risk,52,2.9,Cautious Investment,Maintain Position,Year 3 - Optimize,Saron Sakina,1,"Glenn Fredly, Marcello Tahitoe, Andien, Rahmania Astrini, Gamaliel, Cantika Abigail, Ivan Nestorman, Molukka Hiphop Community, Julie Estelle, Yovie Widianto, Irfan Ramli",1,"Featuring a mix of film footage and special performances, this virtual concert honors the memory and music of revered Indonesian singer Glenn Fredly.",149,32,"Documentaries, International Movies, Music & Musicals",
s1291,I Care a Lot,Movie,Film Content,Comedies,3,1,United Kingdom,2,Europe,1,2021,2020,2020s,Modern Era (2020+),2021-02-19,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,118 min,118.0,min,Feature (90-120 min),N/A - Movie,R,Mature,Adults Only,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,82,2.4,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,J Blakeson,1,"Rosamund Pike, Peter Dinklage, Eiza González, Dianne Wiest, Chris Messina, Isiah Whitlock Jr., Macon Blair, Alicia Witt, Damian Young",1,A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage.,146,12,"Comedies, LGBTQ Movies, Thrillers","United Kingdom, United States"
s1292,Love,Movie,Film Content,Dramas,3,1,India,1,Asia,0,2020,2020,2020s,Modern Era (2020+),2021-02-19,2021.0,2.0,1.0,6,Established (5-10 yrs),94,91 min,91.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,78,2.35,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Khalid Rahman,1,"Shine Tom Chacko, Rajisha Vijayan, Gokulan, Sudhi Koppa, Veena Nandakumar, Johny Antony",1,The troubling inner workings of a toxic marriage reveal themselves in surprising ways after one of the couple’s feuds spins out of control.,139,4,"Dramas, Independent Movies, International Movies",India
s1293,Perú: Tesoro escondido,Movie,Film Content,Documentaries,2,1,Uruguay,1,Latin America,0,2017,2010,2010s,Peak Streaming (2015-19),2021-02-19,2021.0,2.0,1.0,9,Established (5-10 yrs),91,76 min,76.0,min,Standard (60-90 min),N/A - Movie,TV-PG,Parental Guidance,Family,Saturated (5-10%),2,Untapped Market (<20),2.5,4.0,Low Risk,67,2.84,Cautious Investment,Market Entry,Year 3 - Optimize,Luis Ara,1,,0,"It's a country steeped in cultural traditions that stretch back more than 1,000 years. But Peru is also a land of surprising natural riches.",140,22,"Documentaries, International Movies",Uruguay
s1294,Pitta Kathalu,TV Show,Series Content,International TV Shows,2,1,India,1,Asia,0,2021,2020,2020s,Modern Era (2020+),2021-02-19,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,78,2.35,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,"Tharun Bhascker Dhaassyam, B. V. Nandini Reddy, Nag Ashwin, Sankalp Reddy",1,"Manchu Lakshmi, Saanve Megghana, Naveen Kumar, Jagapathi Babu, Amala Paul, Aswin Kakamanu, Shruthi Haasan, Sanjith Hegde, Sangeeth Shoban, Anish Kuruvilla, Uko, Dayanand Reddy, Thanmayi, Satya Dev, Eesha Rebba, Srinivas Avasarala, Ashima Narwal",1,"From secrets and lies to jealousy and control, four stories in this anthology film explore the darker, deceptive sides of love.",127,13,"International TV Shows, TV Dramas",India
s1295,Tribes of Europa,TV Show,Series Content,International TV Shows,3,1,Germany,1,Europe,0,2021,2020,2020s,Modern Era (2020+),2021-02-19,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Major Market (100-500),4.5,4.0,Low Risk,92,2.65,Cautious Investment,Maintain Position,Year 3 - Optimize,,0,"Henriette Confurius, Emilio Sakraya, David Ali Rashed, Oliver Masucci, Melika Foroutan, Ana Ularu, Robert Finster",1,"In post-apocalyptic Europe, amid wars among microstates, three siblings fight for survival as a greater threat looms over the continent.",136,16,"International TV Shows, TV Action & Adventure, TV Dramas",Germany
s1296,Eeb Allay Ooo!,Movie,Film Content,Comedies,3,1,India,1,Asia,0,2019,2010,2010s,Peak Streaming (2015-19),2021-02-18,2021.0,2.0,1.0,7,Established (5-10 yrs),93,97 min,97.0,min,Feature (90-120 min),N/A - Movie,TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,69,2.24,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Prateek Vats,1,"Shardul Bhardwaj, Nutan Sinha, Shashi Bhushan, Mahinder Nath, Nitin Goel, Naina Sareen",1,"Hired as a monkey repeller upon moving to Delhi, a young man struggles to find his footing in his unenviable job and his place in the unforgiving world.",152,14,"Comedies, Dramas, Independent Movies",India
s1297,"Hello, Me!",TV Show,Series Content,International TV Shows,3,1,South Korea,1,Asia,0,2021,2020,2020s,Modern Era (2020+),2021-02-18,2021.0,2.0,1.0,5,Fairly Recent (3-5 yrs),95,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Major Market (100-500),4.5,4.0,Low Risk,90,2.62,Cautious Investment,Maintain Position,Year 3 - Optimize,,0,"Choi Kang-hee, Kim Young-kwang, Lee Re, Um Mun-suk, Kim You-mi, Ji Seung-hyun, Yoon Joo-sang, Baek Hyun-joo, Kim Yong-rim, Kim Byung-choon, Yun Bok-in, Jung Yi-rang, Moon Seong-hyun, Kim Mi-hwa, Kim Do-yeon, Choi Dae-chul, Kang Tae-ju, Park Chul-min, Jung Dae-ro, Shin Mun-seong, Kim Ki-ri, Koh Woo-ri, Choi Tae-hwan",1,"Miserable and unsuccessful, a woman thinks she's lost all her spark — until one day, her spunky younger self appears in front of her demanding change.",150,10,"International TV Shows, Romantic TV Shows, TV Comedies",South Korea
s1298,No Escape Room,Movie,Film Content,Horror Movies,1,0,United States,1,North America,0,2018,2010,2010s,Peak Streaming (2015-19),2021-02-18,2021.0,2.0,1.0,8,Established (5-10 yrs),92,85 min,85.0,min,Standard (60-90 min),N/A - Movie,TV-14,Teens,Teens & Adults,Moderate (2-5%),3,Dominant Market (500+),4.0,4.5,Very Low Risk,55,3.31,Moderate Investment,Maintain Position,Year 2 - Scale,Alex Merkin,1,"Jeni Ross, Mark Ghanimé, Hamza Haq, Kathyrn Davis, Dennis Andres, Brianna Barnes",1,A lighthearted bonding opportunity takes a dark and decidedly dangerous turn when a father and daughter try out an escape room in a small town.,143,14,Horror Movies,United States
